From Type,From Name,From Place,Edge Type,To Type,To Name,To Place,Date,Weight,Identifier,Reference
Person,Katherine Polat,,WROTE LETTER TO,Person,Arran,,"1691, Feb 16",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/4084
Person,Katherine Polat,,WROTE LETTER TO,Person,Arran,,"1691, Aug 29",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/4085
Person,Katherine Polat,,WROTE LETTER TO,Person,Arran,,"1691, Dec 10",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/4086
Person,Katherine Polat,,WROTE LETTER TO,Person,Arran,,"1691, Oct 20",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/4087
Person,George Hamilton,,WROTE LETTER TO,Person,Arran,,"1692, Apr 7",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/4089
Person,Hamilton,Kinneil,WROTE LETTER TO,Person,Duchess of Hamilton,,"1690, Jul 1",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/4090
Person,J. Parker,London,WROTE LETTER TO,Person,Arran,,"1691, Apr 28",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/4094
Person,Unknown,Whitehall,WROTE LETTER TO,Person,Arran,,c 1690s,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/4096
Person,Lady Elizabeth Clancarty,,WROTE LETTER TO,Person,Arran,,c 1690,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/4157
Person,James Hamilton,Hamilton,WROTE LETTER TO,Person,David Crawford,,"1691, May 26",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/4226
Person,Lady Elizabeth Clancarty,Althrope,WROTE LETTER TO,Person,Lady Anne Spencer,,c 1690,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/5105
Person,Lady Elizabeth Clancarty,,WROTE LETTER TO,Person,Lady Anne Spencer,,c 1690,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/5106
Person,Countess of Sutherland,,WROTE LETTER TO,Person,Arran,,c 1691,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/5505
Person,Hamilton,Holyrood House,WROTE LETTER TO,Person,Unknown,,"1688, Mar 29",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6210
Person,Duchess of Hamilton,,WROTE LETTER TO,Person,Arran,,"1689, Oct 7",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6218
Person,Duchess of Hamilton,,WROTE LETTER TO,Person,Arran,,n.d. [c 1689],,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6226
Person,Duchess of Hamilton,,WROTE LETTER TO,Person,Arran,,"1689, May 26",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6225
Person,Duchess of Hamilton,,WROTE LETTER TO,Person,Arran,,"1689, Mar 13",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6227
Person,Duchess of Hamilton,Abby,WROTE LETTER TO,Person,Arran,,"1688, Mar 22",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6252
Person,Duchess of Hamilton,Hamilton,WROTE LETTER TO,Person,Arran,,"1688, Jan 27",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6253
Person,Duchess of Hamilton,Hamilton,WROTE LETTER TO,Person,Arran,,"1688, Jan 20",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6254
Person,James St. Clair,Edinburgh,WROTE LETTER TO,Person,Hamilton,,"1688, Jan 27",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6257
Person,Hamilton,Kinneil,WROTE LETTER TO,Person,Arran,,"1688, Apr 21",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6258
Person,Hamilton,Hamilton,WROTE LETTER TO,Person,Arran,,"1688, Apr 27",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6259
Person,Arran,,WROTE LETTER TO,Person,Hamilton,,n.d. [c 1689],,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6274
Person,Frank,,WROTE LETTER TO,Person,Lady Anne Spencer,Windsor,c 1688,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6298
Person,Lord George Hamilton,London,WROTE LETTER TO,Person,Arran,,"1692, Feb 2",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6299
Person,Hamilton,Hamilton,WROTE LETTER TO,Person,Arran,,"1689, Feb 28",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6306
Person,Hamilton,Holyrood House,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Aug 3",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6337
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Aug 31",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6338
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Sep 3",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6339
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Sep 5",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6340
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Sep 10",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6341
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Sep 14",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6342
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Sep 17",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6343
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Sep 21",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6344
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Sep 23",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6345
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Sep 30-Oct 1",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6391
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Oct 3",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6392
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Oct 5",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6393
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Oct 8",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6394
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Oct 10",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6395
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Oct 15",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6396
Person,Selkirk,,WROTE LETTER TO,Person,Arran,,c 1689,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6397
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Oct 17",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6416
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Oct 19",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6417
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Oct 22",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6446
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Oct 24",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6447
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Oct 26",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6448
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Oct 29",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6449
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Oct 31",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6450
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Nov 2",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6451
Person,Arran,Kinneil,WROTE LETTER TO,Person,David Crawford,,"1691, May 14",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6483
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Nov 5",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6525
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Nov 9",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6526
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Nov 12",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6567
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Nov 14",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6568
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Nov 16",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6569
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Nov 19",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6587
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Nov 21",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6588
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Nov 25-26",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6589
Person,Robert Spencer,Turin,WROTE LETTER TO,Person,Countess of Arran,,1687/1688,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6615
Person,Unknown,Edinburgh,Business,Person,Hamilton,,"1688, May 14",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6621
Person,V. de Vallace,St. James,WROTE LETTER TO,Person,Hamilton,,c 1689,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6622
Person,James Hay,Linplum,WROTE LETTER TO,Person,Hamilton,,"1692, Mar 16",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6624
Person,Countess of Arran,London,WROTE LETTER TO,Person,Arran,,c 1688,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6630
Person,Marquis of Hamilton,Hampton Court,WROTE LETTER TO,Person,Hamilton of Orbiston,,"1688, Nov 5",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6631
Person,Countess of Arran,,WROTE LETTER TO,Person,Arran,,c 1688,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6920
Person,Countess of Cassillis,,WROTE LETTER TO,Person,Arran,,c 1688,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6927
Person,Countess of Cassillis,,WROTE LETTER TO,Person,Arran,,"1688, Feb 5",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6929
Person,Unknown,,WROTE LETTER TO,Person,Arran,,n.d.,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6970
Person,Arran,,WROTE LETTER TO,Person,Unknown,,c 1690,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6974
Person,Arran,,WROTE LETTER TO,Person,Duchess of Hamilton,,"1690, Jun",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6975
Person,Countess of Arran,,WROTE LETTER TO,Person,Arran,,c 1688,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6988
Person,Countess of Arran,,WROTE LETTER TO,Person,Arran,,c 1688,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6989
Person,Countess of Arran,,WROTE LETTER TO,Person,Arran,,c 1688,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6990
Person,Countess of Arran,,WROTE LETTER TO,Person,Arran,,c 1688,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6991
Person,Hamilton,,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Aug 25",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/6993
Person,Countess of Arran,,WROTE LETTER TO,Person,Arran,,c 1688,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7005
Person,Countess of Sunderland,,WROTE LETTER TO,Person,Arran,,"1691, Feb 4",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7028
Person,Duchess of Hamilton,,WROTE LETTER TO,Person,Arran,,"1689, Jul 10",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7139
Person,Countess of Arran,,WROTE LETTER TO,Person,Arran,,c 1688,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7311
Person,Hamilton,Holyrood House,WROTE LETTER TO,Person,Arran,,"1688, Feb 16",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7553
Person,Hamilton,Holyrood House,WROTE LETTER TO,Person,Arran,,"1688, Feb 25",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7554
Person,Hamilton,Holyrood House,WROTE LETTER TO,Person,Arran,,"1688, Mar 1",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7555
Person,Hamilton,Holyrood House,WROTE LETTER TO,Person,Arran,,"1688, Mar 13",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7556
Person,Hamilton,Holyrood House,WROTE LETTER TO,Person,Arran,,"1688, Mar 17",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7557
Person,Duchess of Hamilton,Holyrood House,WROTE LETTER TO,Person,Arran,,"1688, Mar 17",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7558
Person,Hamilton,Holyrood House,WROTE LETTER TO,Person,Arran,,"1688, Mar 22",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7592
Person,Hamilton,Hamilton,WROTE LETTER TO,Person,Arran,,"1688, May 8",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7593
Person,Hamilton,Holyrood House,WROTE LETTER TO,Person,Arran,,"1689, May 8",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7594
Person,Hamilton,Hamilton,WROTE LETTER TO,Person,Arran,,"1688, May 14",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7595
Person,Hamilton,Hamilton,WROTE LETTER TO,Person,Arran,,"1688, May 21",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7596
Person,Hamilton,Hamilton,WROTE LETTER TO,Person,Arran,,"1688, May 26",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7597
Person,Hamilton,Holyrood House,WROTE LETTER TO,Person,Arran,,"1688, Jun 5",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7599
Person,Hamilton,Turnbridge Wells,WROTE LETTER TO,Person,Arran,,"1688, Aug 16",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7600
Person,Sunderland,Althrope,WROTE LETTER TO,Person,Arran,,"1690, Jun 29",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7602
Person,Arran,Hamilton,WROTE LETTER TO,Person,Mr. Robert Murray of Tippermuir,,"1691, Nov 12",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7613
Person,Arran,,WROTE LETTER TO,Person,Lady Elizabeth Clancarty,,c 1692,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7615
Person,Arran,,WROTE LETTER TO,Person,Mr. Robert Murray of Tippermuir,,c 1691,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7616
Person,Countess of Sunderland,Althrope,WROTE LETTER TO,Person,Arran,,"1690, Jun 29",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7633
Person,Countess of Sunderland,,WROTE LETTER TO,Person,Arran,,"1690, Mar 20",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7635
Person,Countess of Sunderland,Althrope,WROTE LETTER TO,Person,Arran,,c 1690,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7636
Person,Atholl,,WROTE LETTER TO,Person,Unknown,,"1690, May 26",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7637
Person,Sunderland,Whitehall,WROTE LETTER TO,Person,Arran,,"1690, Jan 21",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7639
Person,Sunderland,,WROTE LETTER TO,Person,Arran,,"1689, Nov 4",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7640
Person,Sunderland,,WROTE LETTER TO,Person,Arran,,"1690, Feb 14",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7641
Person,George Hamilton,London,WROTE LETTER TO,Person,Arran,,"1692, Feb 11",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7658
Person,George Hamilton,Richmond,WROTE LETTER TO,Person,Arran,,"1692, Mar 15",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7659
Person,George Hamilton,London,WROTE LETTER TO,Person,Arran,,"1692, Feb 25",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7660
Person,Selkirk,London,WROTE LETTER TO,Person,Arran,,"1691, Dec 31",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7685
Person,Selkirk,London,WROTE LETTER TO,Person,Arran,,"1691, Nov 24",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7686
Person,Selkirk,London,WROTE LETTER TO,Person,Arran,,"1692, Jan 2",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7687
Person,Selkirk,London,WROTE LETTER TO,Person,Arran,,"1692, Jan 14",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7688
Person,Selkirk,London,WROTE LETTER TO,Person,Arran,,"1692, Jan 16",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7689
Person,Selkirk,London,WROTE LETTER TO,Person,Arran,,"1692, Jan 19",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7690
Person,Selkirk,London,WROTE LETTER TO,Person,Arran,,"1692, Feb 11",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7691
Person,Archibald Hamilton,London,WROTE LETTER TO,Person,Arran,,"1691, Oct 30",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7692
Person,Archibald Hamilton,London,WROTE LETTER TO,Person,Arran,,"1691, Oct 13",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7693
Person,Murray,Tullibardine,WROTE LETTER TO,Person,Arran,,c 1690,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7696
Person,Arran,,WROTE LETTER TO,Person,Clare,,c 1691,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7716
Person,Arran,,WROTE LETTER TO,Person,Unknown,,c 1691,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7718
Person,Arran,,WROTE LETTER TO,Person,Robert Murray,,c 1691,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7719
Person,Selkirk,London,WROTE LETTER TO,Person,Arran,,"1692, Feb 27",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7742
Person,Arran,Whitehall,WROTE LETTER TO,Person,Hamilton,,"1688, Feb 14",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7746
Person,Hamilton,Hamilton,Order,Person,George Clerk,,"1691, Sep 29",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7758
Person,Arran,,WROTE LETTER TO,Person,Hamilton,,c 1691,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7765
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1688, Jan 5",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7806
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1688, Jan 7",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7807
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1688, Jan 12",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7808
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1688, Jan 17",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7809
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1688, Jan 21",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7810
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1688, Jan 31",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7811
Person,Hamilton,Doncaster,WROTE LETTER TO,Person,Duchess of Hamilton,,"1688, Feb 5",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7812
Person,Hamilton,Holyrood House,WROTE LETTER TO,Person,Unknown,,"1689, Jun 11",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7813
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Nov 7",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7814
Person,Selkirk,London,WROTE LETTER TO,Person,Arran,,"1692, Mar 1",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7827
Person,Duchess of Hamilton,,WROTE LETTER TO,Person,Arran,,"1688, Jan",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7832
Person,Archibald Hamilton,Greenwich,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Feb",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/7941
Person,Marlborough,,WROTE LETTER TO,Person,Arran,,c 1688,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/8185
Person,Argyll,,WROTE LETTER TO,Person,Arran,,c 1690,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/8258
Person,W. Livingston,Edinburgh,WROTE LETTER TO,Person,Hamilton,,"1689, Sep 3",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/8366
Person,Arran,Whitehall,WROTE LETTER TO,Person,Duchess of Hamilton,,"1688, Jan 10",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/8378
Person,Countess of Cassillis,,WROTE LETTER TO,Person,Duchess of Hamilton,,"1690, May 17",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/8384
Person,King William,London,WROTE LETTER TO,Organization,English Privy Council,London,c 1689,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/8443
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Nov 23",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/8454
Person,Arran,,WROTE LETTER TO,Person,Duchess of Hamilton,,"1691-1693, Dec 14",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/8465
Person,Countess of Cassillis,Cassillis,WROTE LETTER TO,Person,Duchess of Hamilton,,"1689, Jul 1",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/8578
Person,Hamilton,London,WROTE LETTER TO,Person,Duchess of Hamilton,,"1688, Jan 6",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/8799
Person,Countess of Arran,,WROTE LETTER TO,Person,Duchess of Hamilton,,"1688, Jan 12",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/8801
Person,Countess of Sutherland,,WROTE LETTER TO,Person,Duchess of Hamilton,,"1688, Jan 12",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/8803
Person,Duchess of Hamilton,,WROTE LETTER TO,Person,Countess of Arran,,"1688, Jan 24",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/8804
Person,Unknown,,WROTE LETTER TO,Person,Lady Gerard,,c 1688,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/8828
Person,Gilbert Burnet,,WROTE LETTER TO,Person,Hamilton,,c 1691,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/8862
Group,"George Lockhart, Carnwarth",Edinburgh,WROTE LETTER TO,Person,Hamilton,,"1688, Jun 28",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/8916
Thing,Newsletter,,Communicated,Person,Hamilton,,"1690, May 12",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/8941
Thing,Newsletter,,Communicated,Person,Hamilton,,"1690, May 15",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/8967
Person,Madam de Schomberg,,WROTE LETTER TO,Person,Arran,,n.d.,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/8987
Person,Schomberg,Camp de Lessine,WROTE LETTER TO,Person,Arran,,n.d.,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/8989
Person,Barrellon,,WROTE LETTER TO,Person,Arran,,"1688, Nov 24",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/8990
Person,Melfort,Dublin,WROTE LETTER TO,Person,Balcarres,,"1689, Mar 30",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/9138
Person,Melfort,Dublin,WROTE LETTER TO,Person,Dundee,,"1689, Mar 29",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/9139
Person,John Summerville,Edinburgh,WROTE LETTER TO,Person,Hamilton,,"1688, Jul 21",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/9155
Person,John Summerville,Hamilton,WROTE LETTER TO,Person,Perth,,"1688, Jul 12",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/9156
Person,John Summerville,Edinburgh,WROTE LETTER TO,Person,Hamilton,,"1688, Jun 28",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/9157
Person,John Summerville,Spittel,WROTE LETTER TO,Person,Hamilton,,"1688, Jun 30",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/9158
Person,John Summerville,Lanark,WROTE LETTER TO,Person,Perth,,"1688, Jun 29",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/9159
Person,Perth,Edinburgh,WROTE LETTER TO,Person,Hamilton,Lanark,"1688, Jun 19",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/9233
Person,Thomas Rokeby,York,WROTE LETTER TO,Person,Duchess of Hamilton,,"1688, Jan 21",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/9374
Person,Duchess of Hamilton,Hamilton,WROTE LETTER TO,Person,Thomas Rokeby,York,"1688, May 23",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/9376
Person,Bishop of Glasgow,,WROTE LETTER TO,Person,Hamilton,,c 1688,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/9438
Person,Thomas Livingston,Edinburgh,WROTE LETTER TO,Person,Lieutenant Colonel Hamilton,,"1692, Jan 23",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/9679
Person,John Dalrymple,London,WROTE LETTER TO,Person,"Lieutenant Colonel Hamilton, Sir Thomas Livingston, Colonel Hill",,"1691, Dec 1-1692, Jan 30",9,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/9680
Person,Countess of Dundonald,Paisley,WROTE LETTER TO,Person,Hamilton,,"1691, Sep 26",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/9689
Group,Lord Ross; William Cochran of Kilmarnock,Paisley,WROTE LETTER TO,Person,Hamilton,,"1691, Oct 9",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/9690
Person,A Hamilton,,WROTE LETTER TO,Person,Arran,,c 1690,,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/9691
Person,John Hamilton,Edinburgh,WROTE LETTER TO,Person,John Baillie,,"1688, Jul 24",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/9757
Person,William Bruce,Kinross,WROTE LETTER TO,Person,Hamilton,,"1692, Mar 10",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/9760
Person,John Baillie,Hamilton,WROTE LETTER TO,Person,William Cleland,,"1688, Jun 29",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/9766
Person,David Crawford,Edinburgh,WROTE LETTER TO,Person,Hamilton,Kinneil,"1692, Aug 9",,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/10040
