"From Type","From Name","Edge Type","To Type","To Name","Weight","From ID","Edge Type ID","To ID","Edge ID"
"Person","Hamilton","Considerations","Person","King William","1","d35060fe-af98-4b3f-b4cb-2e71bea6b1ae","6ef05d82-6702-47c1-a1b7-defd7f8a30c1","3ad03413-7968-4e9e-97d9-67f379b665d7","54179dd8-8576-4f5f-bca5-0afaa3b3bf50"
"Person","Melville","Commissions","Person","Crawford","1","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","1c3bb806-614c-4376-aa7b-0174fbe85c20","36422a6c-46ac-463e-88f2-def913ce20e3","0ca96bae-54e2-48cd-aca8-d46e1f9131d3"
"Person","King William","Warrant","Group","Leven & Mackay","1","3ad03413-7968-4e9e-97d9-67f379b665d7","58739d67-a687-4df9-b614-12804df9bc89","ee2461de-da0a-45ce-84e6-014935da0aa6","76899e3a-0389-4684-bcb7-062932e5da01"
"Person","King William","Approbation","Person","Melville","1","3ad03413-7968-4e9e-97d9-67f379b665d7","76a6ccaf-8229-4169-bed3-669c7b5f7f22","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","3019398f-1794-47af-bd58-d2027ffd3c40"
"Person","Leven","Contract","Person","Patrick Chalmers","1","90a140c9-a62d-420b-bbad-b64672af4467","7c537a50-beb3-4b18-9363-3bafd3e3ef25","6ab46fde-02de-40a3-b1f1-810d6d8322c6","012b3359-6454-472d-ab86-3432d60e650a"
"Person","Queen Mary","Narrative","Person","Ross","1","9b0a33f4-c002-47c1-b224-c95e0f15d8e0","d8bfce37-087f-48ae-951a-cf39748cac8d","61d5b73b-2550-4048-98e5-44640e509cd3","9a805017-6542-465c-b7cb-0f338b744f9d"
"Communication","Unknown","Remarks","Person","Melville","1","dee32160-3989-42f1-b274-7368afc66b58","34154590-9df7-41b4-97fd-d431987dda0f","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","298ec4fa-b0f3-48c0-b372-5edf6ca84f8e"
"Organization","Privy Council","Warrant","Person","Neville Payne","1","1179f9d8-9e90-4a4f-8aaf-921cb62784da","e5e6a14c-5061-494d-b24d-c79259d5bccc","fd8b619a-36f4-4e5b-9ab1-23a54668bcb1","54dab027-f76a-47aa-b39a-a66dd1fb0b7c"
"Organization","Privy Council","Warrant","Person","Charles Graham","1","1179f9d8-9e90-4a4f-8aaf-921cb62784da","e5e6a14c-5061-494d-b24d-c79259d5bccc","d6b6d76c-6f91-442c-893a-6c407343c91a","a650f440-194e-42db-80b0-18c5fbcebd93"
"Organization","Privy Council","Warrant","Person","Leven","3","1179f9d8-9e90-4a4f-8aaf-921cb62784da","e5e6a14c-5061-494d-b24d-c79259d5bccc","90a140c9-a62d-420b-bbad-b64672af4467","a4794843-b7ea-490c-8f17-1c2d553bb5fb"
"Organization","Privy Council","Warrant","Person","Commanding Officer, Edinburgh Castle","1","1179f9d8-9e90-4a4f-8aaf-921cb62784da","e5e6a14c-5061-494d-b24d-c79259d5bccc","69b9daa0-64b7-4d9b-9cfb-425f6e21c291","c32fcc05-d459-4915-9890-465699f5332c"
"Organization","Church of Scotland","Letter","Organization","Privy Council","1","65341a23-fb27-4c2c-bb94-ca0f00be7280","9f1936bf-b5c4-4bad-b94c-e53e08c68fb0","1179f9d8-9e90-4a4f-8aaf-921cb62784da","0ada9be6-272f-43b2-a476-fd9ad715d67c"
"Organization","Church of Holland","Letter","Organization","Church of Scotland","1","b82ec7c9-97f8-4e12-8400-3fa59ca47b1b","9f1936bf-b5c4-4bad-b94c-e53e08c68fb0","65341a23-fb27-4c2c-bb94-ca0f00be7280","48f951eb-b0f1-4b0d-89d5-c36eff62d078"
"Organization","Lords of Treasury","Letter","Organization","Privy Council","1","b665dc23-17ab-412e-b3d5-8e020cf0749a","9f1936bf-b5c4-4bad-b94c-e53e08c68fb0","1179f9d8-9e90-4a4f-8aaf-921cb62784da","711cef0c-97f9-4787-b8c0-75dd31c6f44a"
"Communication","Unknown","Newsletter","Person","Melville","1","dee32160-3989-42f1-b274-7368afc66b58","b440a252-5f91-4c95-aeaa-4b2489aff30c","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","e8bc0fd5-d5d3-471f-8c60-6fc55e71bc04"
"Organization","Privy Council","Warrant","Organization","General Receivers of Cess and Inland Excise","1","1179f9d8-9e90-4a4f-8aaf-921cb62784da","76752eb2-fb6e-447f-9085-a67161971316","f9fbd963-dbac-40aa-9629-117272f0f62d","fea09e09-32c7-4fdf-91c9-3469bf988487"
"Organization","Privy Council","Warrant","Organization","Parliament","1","1179f9d8-9e90-4a4f-8aaf-921cb62784da","76752eb2-fb6e-447f-9085-a67161971316","94a6fd18-525a-4e04-a4e4-cee35be788ae","7ad7373a-bfad-4d22-86ee-cbc51cf979e9"
"Group","Cap. McAdam & two officers","Report","Person","Unknown","1","dc78f886-1e91-4753-ba7b-a1408d5541da","00edaa66-0bce-4a79-97e4-92dff1d84794","51499f34-96db-46f3-b28a-c007cb43b8f2","9eba779e-bd2b-4b10-a07f-49bc52a90936"
"Group","John Price & Richard Morris","Report","Person","Melville","1","c6de1041-185f-4036-9873-1bd82a5ce52f","00edaa66-0bce-4a79-97e4-92dff1d84794","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","b7d56071-f334-48f4-a241-84eaa4bb6eb8"
"Person","Balcarres","Discourse","Person","King James","1","6e062900-e6ab-4276-aa0d-1ebd16161cfe","498d6ab4-7532-4aa2-b915-648b4bcc67d1","b550cdd1-7f1d-4332-8fc1-b31c62a7ad11","50a181f9-b7e2-4631-a258-9653af5aa1bd"
"Organization","Church of Scotland","Memorial","Person","Melville","1","65341a23-fb27-4c2c-bb94-ca0f00be7280","c6daa9e1-7a45-4bf5-a201-fc09d5f8640b","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","5bde6993-9ea5-4e75-99ac-ee9a0eb8e59d"
"Person","King William","Letter","Organization","Convention of Estates","2","3ad03413-7968-4e9e-97d9-67f379b665d7","ee0c2271-6b92-4a48-afad-8da9d68ad9dc","1d3396e9-da63-4e84-a95e-feb4dbd0fc45","b24749db-aacc-48fa-b861-7b52279be14c"
"Person","Melville","Letter","Organization","Privy Council","2","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","ee0c2271-6b92-4a48-afad-8da9d68ad9dc","1179f9d8-9e90-4a4f-8aaf-921cb62784da","274874e2-23b8-46c3-bce1-c1848b7190b9"
"Person","King William","Letter","Organization","Privy Council","8","3ad03413-7968-4e9e-97d9-67f379b665d7","ee0c2271-6b92-4a48-afad-8da9d68ad9dc","1179f9d8-9e90-4a4f-8aaf-921cb62784da","663ad02e-cc04-440c-9e6f-6e4cf565ca33"
"Person","Tweeddale","Letter","Organization","Commissioners of Supply Lanarkshire","1","6b1cd620-d946-43a4-b0d4-04d57bdcdbd7","ee0c2271-6b92-4a48-afad-8da9d68ad9dc","23e87468-41cd-483b-9aef-99d2007bb00b","707f9006-0f5e-4394-b7b5-4ee9adbddad0"
"Person","King William","Letter","Organization","Parliament","2","3ad03413-7968-4e9e-97d9-67f379b665d7","ee0c2271-6b92-4a48-afad-8da9d68ad9dc","94a6fd18-525a-4e04-a4e4-cee35be788ae","9c6429c3-0acf-4e9f-a738-bd7b8b576f92"
"Person","Melville","Letter","Organization","Privy Council","1","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","ee0c2271-6b92-4a48-afad-8da9d68ad9dc","1179f9d8-9e90-4a4f-8aaf-921cb62784da","26334443-c602-430f-8c9e-3d4eff3bd0cd"
"Person","King William","Letter","Organization","Council in relation to ministers","1","3ad03413-7968-4e9e-97d9-67f379b665d7","ee0c2271-6b92-4a48-afad-8da9d68ad9dc","50d87624-c101-48d9-b9bb-968532ba2022","6a4f94eb-ae28-42a8-80a3-478cffb77abc"
"Person","King William","Letter","Organization","Scottish Parliament","1","3ad03413-7968-4e9e-97d9-67f379b665d7","ee0c2271-6b92-4a48-afad-8da9d68ad9dc","b3fea69e-b8e2-4945-9217-d529febc72cf","9795e8c7-1aee-4b2f-826f-c2eb3f698eb2"
"Person","Colonel Codrington","Letter","Organization","Lords of Committee for Plantations","1","10a472e4-b406-42d8-9bc1-bb393bab89b8","ee0c2271-6b92-4a48-afad-8da9d68ad9dc","a747258c-a763-47ec-bdc3-16e47ffb8c90","71c6c03d-53c8-4d3c-be3a-ce5aa1badff5"
"Person","Colonel Kendall","Letter","Organization","Lords of Committee for Plantations","1","142fb688-37d9-4ae0-932b-643fb618d38c","ee0c2271-6b92-4a48-afad-8da9d68ad9dc","a747258c-a763-47ec-bdc3-16e47ffb8c90","326aa436-7c5f-4264-a307-f4716956c248"
"Person","King William","Letter","Organization","Privy Council","12","3ad03413-7968-4e9e-97d9-67f379b665d7","ee0c2271-6b92-4a48-afad-8da9d68ad9dc","1179f9d8-9e90-4a4f-8aaf-921cb62784da","58e563b4-e049-4701-b75b-00929f1a926d"
"Person","Crawford","Letter","Organization","Privy Council","1","36422a6c-46ac-463e-88f2-def913ce20e3","ee0c2271-6b92-4a48-afad-8da9d68ad9dc","1179f9d8-9e90-4a4f-8aaf-921cb62784da","3fa4b184-e810-4690-a294-45288b5649c1"
"Person","Robert Lundie","Letter","Organization","Privy Council","1","9971900d-31f5-4361-917d-963d176e6490","ee0c2271-6b92-4a48-afad-8da9d68ad9dc","1179f9d8-9e90-4a4f-8aaf-921cb62784da","1d13907f-aa6b-4947-8d1a-ef903edd5dff"
"Person","Cardross","Letter","Organization","Privy Council","2","e0933d1c-c8bb-4ec8-bcea-42bb1d01f994","ee0c2271-6b92-4a48-afad-8da9d68ad9dc","1179f9d8-9e90-4a4f-8aaf-921cb62784da","a0ce9b18-e6b9-489c-8315-7939fab2a981"
"Person","King William","Letter","Organization","Church of Scotland","4","3ad03413-7968-4e9e-97d9-67f379b665d7","ee0c2271-6b92-4a48-afad-8da9d68ad9dc","65341a23-fb27-4c2c-bb94-ca0f00be7280","17847b12-65d9-4cf2-8373-4d494c66270e"
"Organization","Privy Council","Precept","Organization","General Receivers of Cess and Inland Excise","1","1179f9d8-9e90-4a4f-8aaf-921cb62784da","d415f3c2-f8d8-4490-9c7a-d45628d45abb","f9fbd963-dbac-40aa-9629-117272f0f62d","7fc04648-863d-4bd8-94d3-9ac582c4e90f"
"Organization","Privy Council","Deposition","Group","Col. Livingston's Dragoons","1","1179f9d8-9e90-4a4f-8aaf-921cb62784da","6bd4dbe7-0721-4dd7-ac2e-aff8575f5c44","943b904e-90d4-4dbe-a56b-9bde4c18d44a","c22df1f7-65ae-402d-9548-34d9110a7d2c"
"Person","Unknown","Information","Person","Unknown","1","51499f34-96db-46f3-b28a-c007cb43b8f2","37a4e905-29fa-4374-88b9-545b7b25480c","51499f34-96db-46f3-b28a-c007cb43b8f2","35f5d8f8-84cb-4f19-81c3-702a0af60406"
"Person","Jane Wallace","Information","Person","Mayor of Carlisle","1","082f9f70-e4d7-475d-90f5-9412af05e744","37a4e905-29fa-4374-88b9-545b7b25480c","7753a351-efab-4f34-a6e3-bc677bb7ec42","8fadf459-2aac-4ee2-8003-6606176f2b73"
"Person","Unknown","Information","Person","Melville","2","51499f34-96db-46f3-b28a-c007cb43b8f2","37a4e905-29fa-4374-88b9-545b7b25480c","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","04d0f0fa-706e-4c1a-bd3c-06dca9fe8e8d"
"Person","William Riach","Information","Person","Melville","1","6043b5dd-105f-46cf-b93d-0cc73f445a03","37a4e905-29fa-4374-88b9-545b7b25480c","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","2b84aeba-457e-418b-9c32-b74aaabdf215"
"Person","John Chapel","Information","Person","Melville","1","72febb9f-6dcc-48e6-b2cd-5fd2604b4694","37a4e905-29fa-4374-88b9-545b7b25480c","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","42d3160f-4b37-4acc-9c83-c63abfe1b11c"
"Person","John Stewart","Information","Person","Laird McNaughton","1","70b2e9c6-4e57-4f1e-bee3-67fca2434e1f","37a4e905-29fa-4374-88b9-545b7b25480c","be39114b-9e2e-4b7d-8d4f-6d116eecb63b","317411f3-b4e7-40b5-8411-4301034baa48"
"Group","Argyll, Glencairn, Eglinton & others","Opinion","Person","Hamilton","1","8981103e-f16e-4d1d-a3ce-6453731c19eb","c2563888-47a0-44e2-a5bc-86184a332c10","d35060fe-af98-4b3f-b4cb-2e71bea6b1ae","ed15ddf3-192a-4109-a536-cb9ccc30476c"
"Person","King William","Instructions","Person","Melville","7","3ad03413-7968-4e9e-97d9-67f379b665d7","b07fa010-bd66-4098-8672-e02c0d41c5ac","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","65f54d47-92b3-4f85-b89c-aa69a577bc0d"
"Person","Captain George Rooke","Instructions","Person","Hamilton","1","9f16d11f-84e7-462d-9869-72741bc8f9bb","b07fa010-bd66-4098-8672-e02c0d41c5ac","d35060fe-af98-4b3f-b4cb-2e71bea6b1ae","75f1cdd9-5a35-4da7-b76e-bbb7b240e1c9"
"Person","King William","Instructions","Person","Unknown","1","3ad03413-7968-4e9e-97d9-67f379b665d7","b07fa010-bd66-4098-8672-e02c0d41c5ac","51499f34-96db-46f3-b28a-c007cb43b8f2","5e073beb-87e7-45df-b05a-7abe010f4ddf"
"Person","Unknown","Instructions","Person","Unknown","3","51499f34-96db-46f3-b28a-c007cb43b8f2","b07fa010-bd66-4098-8672-e02c0d41c5ac","51499f34-96db-46f3-b28a-c007cb43b8f2","3556c232-d892-4097-bf0d-dc3259f4faa1"
"Person","Melville","Instructions","Person","Mackay","1","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","b07fa010-bd66-4098-8672-e02c0d41c5ac","ccb46484-a60b-4069-b490-da0a66f93e59","b283ae98-bf27-49c5-ae10-b8b31d5f2fcc"
"Person","Major General Kirk","Proclamation","Group","Protestant Subjects","1","ab055972-bca1-4a1a-91a1-4cf6c028c97a","342f2d8b-d53b-4494-b61e-b95d8f193fce","27d36382-89b0-49fc-8bad-c95ae3bc9396","22d5df47-de15-42af-881c-37ed443917a4"
"Person","King James","Proclamation","Group","Subjects","1","b550cdd1-7f1d-4332-8fc1-b31c62a7ad11","342f2d8b-d53b-4494-b61e-b95d8f193fce","3dc70b03-d6a0-4711-ae14-b61567a474a8","3567bdf5-cd85-4327-804b-3c1e260c030e"
"Thing","Newsletter","Communicated","Person","Hamilton","2","543473e6-5b76-4efa-a18b-c12b83965823","f92f3e63-c3e0-466d-af69-723ef12267ac","d35060fe-af98-4b3f-b4cb-2e71bea6b1ae","dbe61af5-fae6-4a1b-8244-5e0333fb8113"
"Person","Unknown","Inquiry","Person","Lt. Waddell","4","51499f34-96db-46f3-b28a-c007cb43b8f2","e7f7f7b4-10db-4666-b650-06f4abd545c4","62e15226-0de4-4de2-8219-f34ac8f46dee","b849b6cb-967d-4ba5-b9e7-8ee176f693c8"
"Person","Queen Mary","Narrative","Unknown","Unknown","1","9b0a33f4-c002-47c1-b224-c95e0f15d8e0","e0f9f2da-0094-4766-af28-c93789832c82","aa25e3bc-a5a9-4cbd-9c71-65caae2e5091","7fa43120-0e80-4b1e-a6a0-022e4bc3e686"
"Person","William Hamilton","Account","Person","Arran","1","39bfd032-17a0-4591-9a50-b04ba6d70669","c731df59-73d3-4c73-b118-5fd29589b81a","e8b02d95-be78-43e3-aa78-948e459cd9fe","8b958236-6506-49f3-80a0-42d4f813f35e"
"Person","Lockhart","Account","Person","Melville","1","6938d2fc-9fae-4ec7-b796-2fa16b764e00","c731df59-73d3-4c73-b118-5fd29589b81a","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","bba5387b-feba-4f1a-a596-3b9947acef1f"
"Person","Lockhart","Account","Person","Queen Mary","1","6938d2fc-9fae-4ec7-b796-2fa16b764e00","c731df59-73d3-4c73-b118-5fd29589b81a","9b0a33f4-c002-47c1-b224-c95e0f15d8e0","e6aca636-aee8-4eba-978c-2b6df2051a21"
"Group","Highland Chieftains","Declaration","Person","King James","1","b7986e5b-c8a1-4f28-a3bc-7c55d2fcccd4","9c991c46-f764-4e4c-87d1-daa1a644d2fe","b550cdd1-7f1d-4332-8fc1-b31c62a7ad11","fd88a030-629e-4245-bbbb-1cf9013fa5f4"
"Group","Highland Chieftains","Declaration","Person","Parliament","1","b7986e5b-c8a1-4f28-a3bc-7c55d2fcccd4","9c991c46-f764-4e4c-87d1-daa1a644d2fe","c659f6ce-bc1d-4b68-a119-1d57625b5c76","e0e4f679-2f91-40d9-9475-0afd8b8e20d9"
"Person","Atholl","Opinion","Person","Melville","1","c2e63411-b0c7-499e-8afb-c5c3ca6e4a7d","e284c061-ff69-4f05-aa58-87c168e1ecca","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","a284c7ff-e5f5-4268-be61-efb6fb49fb6a"
"Person","William Braithwaite","Order","Person","Leven","1","7c9912a8-55a4-4d88-9629-e451076a955d","ff04b937-e41b-4a6c-b1ec-3650fea4b019","90a140c9-a62d-420b-bbad-b64672af4467","fbd72524-96d2-4c0e-ada7-89d983040db1"
"Person","Hamilton","Order","Person","George Clerk","1","d35060fe-af98-4b3f-b4cb-2e71bea6b1ae","ff04b937-e41b-4a6c-b1ec-3650fea4b019","3687d52b-423f-4d63-8c4d-d99ded0de7dd","402e0257-0a16-466a-861c-7b376ad28c76"
"Person","King William","Order","Person","Melville","2","3ad03413-7968-4e9e-97d9-67f379b665d7","ff04b937-e41b-4a6c-b1ec-3650fea4b019","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","40b24871-e85e-491a-8e48-d3d5e35d6e1a"
"Person","Melville","Order","Person","Breadalbane","1","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","ff04b937-e41b-4a6c-b1ec-3650fea4b019","6c011551-84a2-4b68-8e01-6b90b0c97ee2","27da48a4-aed0-4a32-928a-3c892b96ac45"
"Person","King William","Instructions","Group","Leven & Mackay","1","3ad03413-7968-4e9e-97d9-67f379b665d7","cf5bf550-dbfd-4e55-a3fa-b907e8697c5d","ee2461de-da0a-45ce-84e6-014935da0aa6","f890ba53-c0e8-43b6-ba00-66836e5433bb"
"Group","King William & Queen Mary","Letter","Organization","Privy Council","1","9f141217-899c-4f3c-a56f-f4fee97f863f","7b1f5719-964f-4c14-812d-cbbe8619f66c","1179f9d8-9e90-4a4f-8aaf-921cb62784da","d9821145-6330-45af-b237-0d77978dc514"
"Organization","Presbytery of Kincardine","Deposition","Person","James Williamson","1","bba45a69-386f-4c6f-90c1-3a984fdd6292","73e5e98b-3c63-4a7a-bb6a-3c4e64b054d9","85fe8d8a-fec8-44d8-bc04-93735f203f5c","1e5bb52c-f2ff-4b03-970c-7139c2c8510a"
"Organization","Presbytery of Kincardine","Deposition","Person","Mr. John Bruce","1","bba45a69-386f-4c6f-90c1-3a984fdd6292","73e5e98b-3c63-4a7a-bb6a-3c4e64b054d9","a1612900-fc68-4986-bc7d-5dfa9628ef48","31984f86-09a7-421d-bc3f-db4cec922d80"
"Organization","Privy Council","Act","Person","William Irvine","1","1179f9d8-9e90-4a4f-8aaf-921cb62784da","8966f938-5bb9-4514-9819-0a01ab7391a2","d4dd3ef6-8a94-4583-97d2-d48fd09c4048","7821d96d-f1d3-4ef6-82df-f7457a0cc9d6"
"Organization","Privy Council","Act","Person","Alexander Strachan","1","1179f9d8-9e90-4a4f-8aaf-921cb62784da","8966f938-5bb9-4514-9819-0a01ab7391a2","52e9913d-8fd7-4775-996d-0b51225e4517","96e0aba4-ce7e-4b7e-9563-a4aaf3cdaadd"
"Organization","Church of Scotland","Act","Person","Charles Hope of Hopeton","1","65341a23-fb27-4c2c-bb94-ca0f00be7280","8966f938-5bb9-4514-9819-0a01ab7391a2","be6b9b8c-d896-4c91-8d61-2f04884f090e","ae2f2278-900a-4a6c-8c6f-cecfd9090d65"
"Organization","Church of Scotland","Proceedings","Person","Melville","1","65341a23-fb27-4c2c-bb94-ca0f00be7280","03c769ee-b5fe-4f2a-8a7a-9f7de5261c84","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","d971c98d-4e1b-48c6-9b5f-adcc1b7668b5"
"Person","John Scott","Account","Organization","Privy Council","1","d1413a25-1e6f-4f2c-9a73-7972a5a07cb1","68a91dad-c566-4b13-80a5-28ef2092091e","1179f9d8-9e90-4a4f-8aaf-921cb62784da","e93685ba-472f-4938-9e57-9f2e97e663ac"
"Person","Robert Lundie","Account","Organization","Privy Council","1","9971900d-31f5-4361-917d-963d176e6490","68a91dad-c566-4b13-80a5-28ef2092091e","1179f9d8-9e90-4a4f-8aaf-921cb62784da","c65bc5c3-c533-462e-b9af-2a64fe257745"
"Person","Queen Mary","Examination","Person","Unknown","1","9b0a33f4-c002-47c1-b224-c95e0f15d8e0","81128194-46d9-49bb-af54-34df1e03f735","51499f34-96db-46f3-b28a-c007cb43b8f2","be86a670-4607-444f-9cdb-4233fe5dc1ba"
"Person","Gilbert Hall","Receipt","Person","Captain Coult","1","4dfbc125-874f-4d61-a123-1e67bc84158e","b1a18edc-1a43-4e30-a8ff-9964c8f1e003","eba42d73-6efe-4481-a94d-267420ef95b3","86da903c-33d0-46f0-a67d-23260bd06bb5"
"Person","President of Privy Council","Memorial","Person","Unknown","1","c7f550de-4212-4497-8815-2b530c097fa6","8765a6de-be4c-4a45-a36f-7990a612f025","51499f34-96db-46f3-b28a-c007cb43b8f2","a83b628f-d435-4858-9af7-9eef54576c8f"
"Person","Unknown","Queries","Unknown","Unknown","1","51499f34-96db-46f3-b28a-c007cb43b8f2","582ca051-512a-4e17-95c1-840bf4020ba9","aa25e3bc-a5a9-4cbd-9c71-65caae2e5091","f51e5765-14a1-4da0-a5da-0f247d64cdd8"
"Organization","Privy Council","Order","Person","Dionisius Inglis","1","1179f9d8-9e90-4a4f-8aaf-921cb62784da","4f1c9e03-f461-4086-b687-43b5753861df","9e479f80-5faa-4c70-9e01-72283c9465a4","a154fe52-9bd2-4f1a-ab29-b45ea3f595ff"
"Organization","Privy Council","Order","Person","Leven","1","1179f9d8-9e90-4a4f-8aaf-921cb62784da","4f1c9e03-f461-4086-b687-43b5753861df","90a140c9-a62d-420b-bbad-b64672af4467","cd47a0e8-d77a-41c2-a4e8-549b3a43af2e"
"Person","King William","Precept","Place","Town of Edinburgh","1","3ad03413-7968-4e9e-97d9-67f379b665d7","2785c685-ab35-4555-9cf6-147ed3af835d","8cd97764-d091-441e-adae-ea8ef04d5aa5","56b2b33d-5ae4-4e85-afd3-93d24939e5cb"
"Organization","Privy Council","Letter","Group","Melville & John Dalrymple","1","1179f9d8-9e90-4a4f-8aaf-921cb62784da","87070812-e030-4de3-b534-efedd0923a47","3c9dc005-166d-43c4-87a5-84deb48ded43","96a4412b-ed01-429a-95fd-b7744a14666b"
"Organization","Lords of Treasury","Letter","Group","Melville & John Dalrymple","1","b665dc23-17ab-412e-b3d5-8e020cf0749a","87070812-e030-4de3-b534-efedd0923a47","3c9dc005-166d-43c4-87a5-84deb48ded43","1bed4929-a37f-4d9e-9513-4c2155546a13"
"Person","Unknown","Business","Person","Hamilton","1","51499f34-96db-46f3-b28a-c007cb43b8f2","53073366-9a61-4966-9af7-15f2a9f0ce62","d35060fe-af98-4b3f-b4cb-2e71bea6b1ae","4d3722a5-afaf-4222-b239-475a56f8f1b1"
"Person","Buchan","Agreement","Person","Breadalbane","1","4572c060-b96c-4e3c-8d1f-568d5bb0b813","e1b59a1c-f28d-4f39-b96a-f63ffd591dc9","6c011551-84a2-4b68-8e01-6b90b0c97ee2","e461abf8-2e0c-4d4c-8427-971c732be662"
"Person","Queen Mary","Attestation","Person","Melville","1","9b0a33f4-c002-47c1-b224-c95e0f15d8e0","19e13393-1d74-4f99-9d47-7a7dfe6e0d34","0b55da92-ed12-4946-a58a-e9e4ebbc3fdc","02c3eb75-d4bc-4b40-9ff3-39c3c7ae2e6e"
"Person","Melfort","Intercepted Letter","Person","Mr. Brodie","1","6421c452-2f83-48d4-9f02-0cb729e906f2","f476fed1-dee3-4e07-ad02-e3f96b000855","b3f2426e-40af-499b-9681-edf5b64488f7","42710331-6531-482e-b34d-3fb3c7d2f688"
"Person","Melfort","Intercepted Letter","Person","Perth","1","6421c452-2f83-48d4-9f02-0cb729e906f2","f476fed1-dee3-4e07-ad02-e3f96b000855","b0147f1e-52b7-46b0-aa4b-657b587c15fd","73f33690-e728-48aa-8f53-6e5571820008"
"Person","A. Kennedy","Intercepted Letter","Person","Balcarres","1","6e486e74-c281-4430-9ba5-1d28f21c0e93","f476fed1-dee3-4e07-ad02-e3f96b000855","6e062900-e6ab-4276-aa0d-1ebd16161cfe","0ddac19a-23ce-42b7-9c7f-6358a1e3ffe2"
"Person","Servant, Lord Drummond","Intercepted Letter","Person","Perth","1","8d28f1e0-0d5e-4de8-a5cb-c83d499d56d7","f476fed1-dee3-4e07-ad02-e3f96b000855","b0147f1e-52b7-46b0-aa4b-657b587c15fd","4b4552a5-81e2-43d9-9a98-de7acde9824b"
"Person","George Middleton","Intercepted Letter","Person","Major Robert Middleton","1","1708189f-860d-44d9-9258-0f8c97391e69","f476fed1-dee3-4e07-ad02-e3f96b000855","35c97612-932a-49d3-8bed-e83232b9e777","1d888376-8054-404d-a168-f361c6e9798e"
"Person","D. Nairne","Intercepted Letter","Person","Melfort","1","d15a95d3-6a2c-4f9b-b5f7-565578cbaab8","f476fed1-dee3-4e07-ad02-e3f96b000855","6421c452-2f83-48d4-9f02-0cb729e906f2","090c4758-1b84-4756-b4ae-9124ac2b947a"
"Person","Lord Drummond","Intercepted Letter","Person","Perth","1","69c508d8-8d19-4bdd-af43-7b91c304a1c4","f476fed1-dee3-4e07-ad02-e3f96b000855","b0147f1e-52b7-46b0-aa4b-657b587c15fd","2f436a49-6edd-452a-9a20-e2e6443e2c98"
"Organization","Privy Council","Recommendation","Organization","General Receivers of Cess and Inland Excise","2","1179f9d8-9e90-4a4f-8aaf-921cb62784da","8ec19f39-e6ca-44d3-962a-267ff3b3e992","f9fbd963-dbac-40aa-9629-117272f0f62d","aaa4b08d-dcff-486f-a927-442c989c1c4a"
"Organization","Privy Council","Warrant","Place","Glasgow","1","1179f9d8-9e90-4a4f-8aaf-921cb62784da","569cf95e-81a1-4a01-b30a-e8bd998bc660","36fbaabf-ef38-49e6-b5ca-c18645a3b03b","a3a083d5-c747-40c0-a1bc-42f892269138"
"Person","Walter Corbets","Order","Place","Blair Castle","1","57102709-8c5f-4095-a48a-68baa64a4e48","ee3f7155-4fc9-4e7e-b52f-a8eae3e4ef90","e9114e12-0b2a-4608-8d21-e1835c200169","ee6073d5-4251-448f-9463-3ef2d37683f6"
"Person","Unknown","Letters","Person","Unknown","1","51499f34-96db-46f3-b28a-c007cb43b8f2","4e619cd4-6089-4250-9dcf-e2d2b307d63d","51499f34-96db-46f3-b28a-c007cb43b8f2","574c84e4-82e0-41ab-b273-aa4b90932730"
"Person","King William","Remarks","Organization","Church of Scotland","1","3ad03413-7968-4e9e-97d9-67f379b665d7","e701579c-d7bd-44a4-813d-40b313b126fe","65341a23-fb27-4c2c-bb94-ca0f00be7280","4a2c2127-75bc-40ec-9f88-5fe9fb1bc632"
"Person","Feversham","Letter","Group","Lichfield's regiment & Arran's regiment","1","1842c193-d4b4-4acf-a4ae-f74345bd82ec","bcbdd748-262b-42f7-ab37-76245471fa50","b356dd6d-b576-427e-8d8a-c8c1cbf1a76c","af7833cf-f74a-4956-adaa-75bf98ee2091"
"Person","Mackay","Letter","Group","Heritors in Atholl","1","ccb46484-a60b-4069-b490-da0a66f93e59","bcbdd748-262b-42f7-ab37-76245471fa50","efb0c468-1892-49be-92b7-659a9dea1837","f80c8afa-0e86-4edc-aaf7-0a88d5430b38"
